Poospiza cinerea,86922,159723,16684,15810,33102,267441,27629,82857,,5168,1890,2009,335,7612,80491,,14053,3242,1368,160,75
Porphyrospiza caerulescens,190267,536508,19049,52960,105278,380612,22230,102399,168,5761,4480,2323,418,11718,166730,1046,24637,3299,1057,329,1918
Pristimantis dundeei,12096,23625,1724,2450,2481,41639,1913,7541,,260,213,63,8,249,16277,,1769,,,,55
Pristimantis moa*,3641,15696,259,205,1721,3329,94,346,,28,82,3,,276,1043,64,437,,,,
Pristimantis ventrigranulosus,1138,3064,33,224,190,5827,205,884,,9,29,,,12,1276,,128,,,,0
Proceratophrys bagnoi,206,436,0,0,9,130,0,18,,10,9,,22,77,6,,2,,,,
Proceratophrys branti,11721,68700,67,2343,25133,20497,47,4430,3,115,192,251,13,691,10179,,1013,13,,1,549
Proceratophrys carranca,21,128,16,6,19,54,,95,,4,3,,,0,13,,3,,0,0,
Proceratophrys cururu,713,270,14,15,163,190,,257,,5,1,651,17,1,0,,0,,,,
Proceratophrys dibernardoi,6072,9468,375,1928,1451,27566,2124,4540,,141,97,4,,120,11167,,1496,0,,,3
Proceratophrys goyana,12747,41193,503,496,4383,22707,287,6216,,793,358,11,91,1842,6994,,779,1,2,0,0
Proceratophrys huntingtoni,264,275,0,5,89,99,,10,,1,1,,,61,80,,41,,,,0
Proceratophrys moratoi,18535,8027,3033,3890,1872,48348,28343,30126,,2158,275,129,66,2394,20450,,5062,1088,1470,158,0
Proceratophrys rotundipalpebra,16,128,0,26,199,6,,2,,,1,,,0,,,,,,,
Proceratophrys salvatori,3710,6534,194,148,2475,5967,0,2917,,956,186,4,11,330,4385,,220,16,2,0,3
Proceratophrys strussmannae,24,59,0,1,1,142,,1,,0,3,,,3,0,,1,,,,
Proceratophrys vielliardi,2331,3140,224,188,1632,5248,26,2009,,562,69,,,287,5006,,424,22,2,0,0
Pseudis tocantins,33498,91036,537,34568,8435,63909,95,5523,,240,461,31,4,3084,7439,1046,2298,,,,0
Pseudopaludicola atragula*,979,53,41,326,1,4163,3171,2768,,153,13,,,575,114,,87,59,56,11,
Pseudopaludicola coracoralinae*,90,23,6,6,3,305,2,103,,10,1,0,,3,151,,27,,,,
Pseudopaludicola facureae*,4924,1886,382,848,162,16625,2794,8663,,995,79,1,6,210,6590,,2172,3,19,0,0
Pseudopaludicola ibisoroca*,56,144,3,24,3,203,86,100,,22,3,,,0,69,,13,,,,
Pseudopaludicola jazmynmcdonaldae*,166,77,,28,10,54,,13,,,1,,,27,32,,1,,,,
Pseudopaludicola mineira*,55,152,2,21,129,38,,67,,3,0,254,,0,0,,0,,,,
Pseudopaludicola ternetzi*,104235,197478,11095,47838,18519,303707,11011,61815,,3495,1696,172,135,6101,85696,1046,13839,114,178,5,68
Psilops seductus*,16,454,0,11,91,5,,13,,,2,,,,113,,32,0,,,
Pyrrhura pfrimeri,554,6372,4,13,314,5151,,974,,22,19,184,,26,48,,105,,,,0
Rhachidelus brazili,104858,109093,24146,18214,20764,302995,41219,94909,,6489,1596,450,314,8879,98417,,14576,3312,2992,317,70
Rhachisaurus brachylepis,2628,7332,1396,101,1381,3465,,1869,,332,50,1071,15,55,28,,24,8,2,0,
Rhinella cerradensis,50297,142488,8003,9297,28908,189984,8024,42827,,2711,1531,302,126,3488,67648,,9921,259,31,130,1544
Rhinella inopina,872,25842,54,898,11850,1705,,1127,,25,89,52,,22,8315,,1335,31,,87,856
Rhinella ocellata,145956,297081,5179,46308,57881,255092,7558,48824,3,3408,2060,206,239,6655,110087,1046,17612,40,35,0,363
Rhinella rubescens,54977,111909,13320,7133,33102,160556,17780,66373,,4186,1434,1946,222,5555,55488,,10029,3195,946,200,76
Rhinella scitula,11811,4900,174,1169,549,18179,321,5285,,84,28,0,3,88,7920,,428,,,,
Rhinella sebbeni*,2159,2779,158,50,145,4513,366,1648,,55,39,3,33,93,843,,192,0,,,
Rhinella veredas,2263,46551,743,1077,12925,6630,0,4624,,96,559,6,,164,5365,,1440,103,9,188,281
Rhipidomys ipukensis,3556,4399,21,4663,93,2521,,325,,6,20,,,369,449,571,85,,,,
Rhipidomys macrurus,130023,345414,28073,41498,73966,384916,41184,115948,50,6806,3427,2301,298,11719,128857,433,18433,3534,2972,532,1626
Saltatricula atricollis,244041,556518,29898,58732,107569,464153,41602,129800,168,7794,4872,2324,437,14668,188362,1046,27071,3540,3016,532,1918
Salvator duseni,39640,84668,6099,6855,21051,140031,6948,33619,3,2626,885,306,128,2690,51861,,7325,48,9,1,518
Scinax cabralensis,61,133,10,1,22,205,,95,,0,0,16,,0,0,,0,,,,
Scinax canastrensis,3554,1872,479,348,2045,9988,313,5499,,122,25,286,46,407,2889,,576,846,85,8,0
Scinax centralis,1472,1158,98,42,505,3079,,1471,,311,55,,0,230,2512,,154,0,1,0,0
Scinax constrictus,95452,211466,2446,41903,26052,189435,3019,32647,,2139,1520,141,228,5597,75760,1046,12453,5,2,0,225
Scinax curicica,5938,5168,1212,52,1069,2316,,1791,,81,36,1885,143,31,4,,4,15,2,0,
Scinax goya*,22,147,,1,46,87,,56,,,2,,,0,2,,5,,,,
Scinax haddadorum*,66,124,0,7,6,205,,24,,,0,,,0,72,,37,,,,
Scinax machadoi,2288,7618,1124,45,1003,1524,,752,,19,44,857,0,30,3,,3,10,2,0,
Scinax maracaya,740,334,152,61,137,2235,19,1028,,84,6,16,,52,269,,61,182,15,1,
Scinax pinimus,105,107,3,8,94,120,,156,,5,0,116,,3,0,,0,0,,,
Scinax pombali,98,73,3,3,200,318,,74,,2,4,54,,41,7,,2,12,0,,
Scinax rogerioi,14951,25686,6030,1681,9542,43276,518,16689,,1057,507,22,98,2192,18857,,2274,1699,226,16,6
Scinax rossaferesae*,572,26,380,178,126,99,,224,,15,3,,,8,579,,30,0,0,0,
Scinax rupestris*,93,360,0,21,284,35,,12,,2,1,,,0,8,,0,,,,
Scinax skaios,5254,10578,158,219,3369,8036,215,3520,,1009,256,13,36,254,5543,,316,11,2,0,4
Scinax tigrinus,4371,8392,631,451,3906,10636,30,4385,,1002,228,11,49,556,8992,,594,66,10,0,6
Scytalopus novacapitalis,8938,13389,1746,1042,6008,24612,635,10406,,544,215,148,94,795,16385,,1965,1812,188,10,6
Siagonodon acutirostris,73,247,,86,942,60,,24,,4,1,,,1,54,,3,,,,0
Simophis rhinostoma,86260,118925,28721,15385,32532,256235,40658,94981,,6182,1651,1961,196,8389,81518,,12360,3413,3021,422,20
Sporophila nigrorufa,1245,2330,0,343,699,5284,0,,,1,,,,10,79,,52,,,,
Stenocercus albolineatus*,28582,20016,90,60,9027,4586,9,284,,58,196,,23,86,6804,,1280,,,,79
Stenocercus canastra*,48,49,1,10,325,188,0,33,,,0,33,,0,0,,1,1,,0,
Stenocercus quinarius,907,23218,76,976,9948,966,,878,,57,70,,,16,9012,,1414,72,1,103,667
Stenocercus sinesaccus,9469,27358,432,3437,1346,29980,39,4845,,137,190,56,0,359,13707,,2071,,,,26
Suiriri affinis,177910,419667,15299,51764,93529,349546,16184,87068,3,4706,3659,842,405,10297,158279,1046,23438,2158,726,279,1908
Synallaxis simoni,10296,13958,7,17966,215,12805,,1357,,30,80,,,958,665,965,329,,,,
Syndactyla dimidiata,94802,161200,20643,16986,37376,303595,25088,83372,,4618,1883,1090,301,7447,92919,,13603,2232,1020,200,156
Taoniscus nanus,93672,145191,17884,20117,29564,293454,40669,84733,3,5386,1549,576,241,8535,89421,15,13022,2429,2868,299,273
Thalpomys cerradensis,93319,254488,1172,41222,54267,144716,718,25977,3,1649,2174,284,136,4612,84639,1020,11912,141,2,182,1698
Thalpomys lasiotis,16985,36904,6928,2180,14516,53990,589,22985,,1179,609,340,138,2423,17527,,2325,1944,235,34,6
Thamnodynastes rutilus,52096,88329,15346,10471,22084,185419,24983,60473,,3693,1290,376,159,5996,57780,,9788,2233,1073,123,12
Thoropa megatympanum,3331,9611,1390,91,1633,3257,,1885,,315,55,1116,13,49,25,,16,12,2,0,
Thrichomys apereoides,20233,90941,10908,2637,25243,59974,752,25194,,796,725,1780,136,1947,12244,,3052,1698,237,132,75
Thrichomys pachyurus,71483,174355,1440,38984,12714,169892,995,30717,,2706,1355,163,235,4961,48459,972,8835,22,4,0,52
Thylamys velutinus,41531,41856,8492,6305,14895,108637,27259,55179,,4305,935,320,178,4999,48618,,8474,3193,1674,162,7
Trachycephalus mambaiensis,2017,35634,258,1092,15717,8110,73,2966,,49,220,69,0,75,7387,,1359,28,10,88,578
Trilepida brasiliensis,112960,380297,9243,48859,76668,286265,7106,68111,18,3831,3260,547,291,8692,116385,1046,17977,1582,253,239,1638
Trilepida fuliginosa,46785,129502,1199,31694,13456,109837,649,20316,,2219,982,186,127,4232,23669,1046,3748,64,10,0,4
Trilepida jani,2390,3130,640,48,513,1545,,1183,,235,24,843,8,21,10,,9,11,0,0,
Trilepida koppesi,45271,38292,11659,9988,5706,156430,32899,47022,,3010,580,104,23,4046,45900,,7986,584,1694,164,48
Trinomys moojeni,290,125,24,11,67,134,,102,,2,1,271,,1,0,,0,3,,0,
Tropidophis preciosus,2,24,3,3,15,3,,12,,,0,30,,0,,,0,,,,
Tropidurus callathelys,218,100,0,18,145,152,,,,1,,,,5,17,,10,,,,
Tropidurus chromatops,218,88,0,11,142,142,,,,,,,,7,45,,16,,,,
Tropidurus itambere,121012,193611,24978,36140,30388,357152,40709,104974,,6650,2234,1040,406,11508,103053,46,17296,3364,3008,334,71
Tropidurus montanus,6157,24946,3924,551,3845,18415,0,8802,,375,209,1590,17,263,324,,228,37,17,19,
Tropidurus oreadicus,170320,379429,3795,47139,83993,268178,4960,49715,3,3588,3172,408,260,6711,137464,1046,19776,227,19,182,1883
Tupinambis matipu*,60485,94105,1008,19151,15640,68828,182,10326,,680,831,63,129,1490,55146,,8246,,,,310
Tupinambis quadrilineatus,125706,287251,1873,42382,61142,189453,1147,37638,3,3136,2656,375,239,5550,104357,1046,14871,204,12,127,1841
Uropelia campestris,213491,518743,19978,54141,103095,402734,27078,104269,156,6093,4529,1355,412,11930,168169,1046,25020,3332,1202,345,1918
Vanzosaura savanicola*,2566,50124,209,2023,22486,5543,,2721,,134,208,158,1,63,19326,,1994,129,3,166,1452
Xenodon matogrossensis,16927,11835,357,1275,3144,29042,52,4654,,326,93,2,88,330,6325,,561,,,,6
Xenodon nattereri,145331,354436,24966,56067,73830,388470,41320,111636,3,6562,3416,977,362,12340,142195,1021,21042,3240,2998,541,1639
