Apostolepis flavotorquata,99265,260960,3597,47044,47229,290949,16116,70069,,3627,2289,638,122,8388,70355,190,16450,1143,886,24,447
Apostolepis goiasensis,43914,56077,1252,29153,3495,177608,9559,31451,,2157,748,46,51,4631,28100,114,7812,39,375,6,41
Apostolepis intermedia,129,43,4,39,313,396,,44,,4,1,,,6,25,,23,,,,
Apostolepis kikoi*,163,176,0,6,3,793,0,5,,1,1,,,84,1,,7,,,,
Apostolepis lineata,128,135,,1,0,82,,9,,6,1,,0,1,3,,1,,,,
Apostolepis longicaudata,2161,11012,1,849,10154,384,0,217,,12,48,0,,46,400,23,22,,,,
Apostolepis nelsonjorgei,6612,33344,8,609,4650,8826,,830,,49,146,21,10,337,328,1,30,,,,0
Apostolepis phillipsae*,111,75,0,21,42,173,,,,2,,,,4,0,,1,,,,
Apostolepis polylepis,9362,57535,30,1860,25345,1902,0,1467,3,29,576,9,,223,5671,39,839,4,,0,28
Apostolepis sanctaeritae*,56038,226540,3872,25409,54230,166978,116,35163,3,2488,1736,1101,112,5232,27108,152,7720,296,54,43,227
Apostolepis serrana,15,128,,0,2,102,,2,,1,1,,,0,0,,0,,,,
Apostolepis striata,121,17,0,0,0,46,,3,,3,17,,,0,106,,51,,,,
Apostolepis tertulianobeui*,125,286,0,171,2,276,,55,,112,13,,,30,34,,1,0,0,,
Apostolepis vittata,249,602,0,3,2,340,,19,,7,6,,1,123,1,,1,,,,
Arremon flavirostris,110799,176057,10911,20289,40121,397099,20197,94133,,5181,2200,2107,205,10929,74584,,18540,1521,1166,38,405
Asthenes luizae,1735,8738,789,55,1546,1690,,600,,8,33,1150,0,51,1,,0,2,0,0,
Atractus albuquerquei,153743,251737,2128,46975,29503,309785,652,44047,,2913,2523,135,142,7239,77873,255,15645,47,68,1,475
Atractus edioi,63,181,,0,0,74,,6,,7,2,,8,29,0,,,,,,
Atractus pantostictus*,76469,182779,7791,23101,43332,220936,19258,69041,,4397,1887,994,165,9296,40125,255,11974,1481,1153,36,114
Atractus spinalis,97,82,0,7,53,32,,16,,,0,194,,0,,,,0,,,
Atractus stygius*,14221,10390,1,22,7718,2792,1,925,,27,226,,,51,8053,,2524,,,,35
Augastes scutatus,4113,12992,1224,114,2215,7957,,2785,,310,67,1358,12,119,19,,13,7,0,0,
Bachia bresslaui,51050,53666,1958,9572,7773,216601,720,34091,,2005,783,110,18,2448,45958,,10792,5,0,0,389
Bachia cacerensis,15,74,,51,195,30,,,,,,,,0,,,0,,,,
Bachia didactyla,1368,3119,0,0,132,70,,184,,5,47,,,5,776,,354,,,,8
Bachia geralista,671,15621,5,432,7987,188,,250,,,32,,,6,464,,451,11,,2,1
Bachia micromela,194,23,,0,,4,,0,,,0,,,,0,,,,,,
Bachia oxyrhina,10,41,,10,247,,,,,,0,,,0,,,,,,,
Bachia psamophila,36,176,,2,0,40,,1,,0,20,,,98,0,,0,,,,
Barycholos ternetzi,72912,197884,1635,33236,44975,195808,1081,37466,3,2496,1684,327,88,5598,42591,255,10617,464,107,5,53
Boana botumirim,85,212,0,1,52,5,,2,,,5,,,2,0,,,0,,,
Boana buriti,1239,3207,1,168,1680,3770,,1515,,104,109,5,0,91,2991,,511,8,2,0,0
Boana caiapo*,26856,52673,44,36390,1898,58800,0,3891,,149,372,,2,2418,2026,231,1071,,,,0
Boana cipoensis,720,2952,206,13,371,554,,285,,5,10,468,,27,1,,0,1,0,0,
Boana ericae,121,400,0,26,356,34,,18,,2,1,,,0,1,,2,,,,
Boana goiana,4385,9045,12,197,3695,8763,,3136,,873,348,12,7,304,3863,,840,3,0,0,0
Boana jaguariaivensis,140,4,36,29,50,116,,31,,4,0,,,1,106,,9,0,,,
Boana lundii,85247,175107,8241,17583,35289,300715,18623,78165,,4319,2046,2034,165,8838,61725,,13937,1457,1006,28,325
Boana stenocephala,110,20,59,7,21,175,0,156,,33,4,0,1,8,78,,25,14,0,0,
Bokermannohyla alvarengai,2489,9032,950,44,1611,2278,,915,,15,38,963,2,50,1,,0,4,0,0,
Bokermannohyla ibitiguara,150,97,0,11,330,677,0,119,,3,4,76,,13,8,,6,5,0,0,
Bokermannohyla izecksohni*,63,1,4,5,0,128,19,93,,34,1,,,1,2,,1,0,,,
Bokermannohyla nanuzae,1005,424,33,15,149,765,,319,,8,2,458,1,2,0,,0,3,,0,
Bokermannohyla napolii,119,58,0,4,21,402,,139,,5,1,,,60,65,,17,11,2,0,
Bokermannohyla pseudopseudis,3011,9578,38,104,1965,3228,,370,,22,67,4,31,926,217,,82,,,,
Bokermannohyla ravida,29,116,0,1,15,148,,22,,3,0,,,0,22,,5,3,,,
Bokermannohyla sagarana,1,8,1,3,22,0,,3,,,0,9,,,,,,,,,
Bokermannohyla sapiranga,3739,5419,123,297,2930,9701,,2856,,724,182,2,3,276,5062,,1358,6,0,0,0
Bokermannohyla saxicola,3226,11884,1449,77,1655,2467,,1015,,21,43,1278,0,72,1,,0,9,0,0,
Bokermannohyla sazimai,1117,482,38,70,715,3797,2,1226,,27,6,40,29,36,1195,,352,99,9,1,0
Bothrops itapetiningae,41815,31493,6904,9150,11524,178131,20040,51209,,3613,798,298,76,5949,38916,,11490,1099,1110,33,1
Bothrops marmoratus,35268,117532,2808,2706,24145,114911,105,26756,,2041,1259,92,78,3980,17565,0,5310,745,112,8,7
Bothrops moojeni,191451,481348,11320,58975,102207,495744,20225,109883,3,5485,4460,1439,236,14347,123270,255,28597,1640,1164,79,705
Bothrops pauloensis,141258,187115,8706,28033,35814,421459,20225,90851,,5115,2581,420,237,11346,98413,,22758,1490,1162,37,451
Calassomys apicalis,130,209,0,7,33,5,,4,,,0,195,,1,,,,0,,,
Callithrix penicillata,72576,257229,7772,10223,55851,249110,6522,62133,19,3510,2213,2229,155,7785,52214,,14435,1512,365,57,232
Calomys tocantinsi,13489,15213,15,28689,1193,8623,,751,,19,109,,0,1516,133,65,22,,,,
Carterodon sulcidens,123349,184966,5850,22765,31355,333536,5089,63906,,3308,2526,273,210,7890,91567,,18845,947,419,15,474
Celeus obrieni,86302,276413,390,39639,50059,129333,198,18696,3,815,1868,274,47,4949,16394,255,3911,21,0,1,86
Cercomacra ferdinandi,19657,38855,48,25333,3595,19443,0,1470,,86,346,8,0,2077,602,255,59,,,,
Cerradomys akroai,76,528,,9,102,18,,13,,1,1,,0,0,0,,0,,,,
Cerradomys marinhus,24689,71165,900,3258,26371,75656,409,20849,,1975,875,255,57,1760,28058,,8605,126,26,3,125
Cerradomys scotti,181192,350390,7850,56207,83960,474766,17463,97996,3,4887,3406,1226,239,12391,114355,190,25706,1361,839,45,688
Charitospiza eucosma,233205,597319,11346,58148,114592,505216,19374,113575,167,5686,5559,2320,247,14620,122445,255,27996,1636,983,74,705
Chiasmocleis albopunctata,170467,386164,10464,57127,85664,471545,20073,103290,3,5572,3430,2272,235,13784,103502,255,22705,1615,1120,71,657
Chiasmocleis centralis,47,86,,24,11,188,,8,,,1,,,2,0,,0,,,,
Chironius brazili*,52253,79812,10246,7726,25075,172721,19913,65114,,4398,1391,1908,126,8007,36792,,11556,1516,1167,38,1
Cinclodes espinhacensis,607,298,11,14,138,438,,250,,6,1,374,1,1,0,,0,2,,0,
Clibanornis rectirostris,117589,217144,11697,21558,47942,411419,20046,95945,,5275,2340,2181,234,10934,76210,,18826,1527,1114,38,488
Clyomys laticeps,113230,167950,9083,27905,32871,408261,20196,91997,,4865,2261,434,162,10928,76349,,18678,1497,1163,37,399
Coleodactylus brachystoma,47183,147643,268,15362,28177,147402,99,19753,3,497,1134,348,45,3034,25285,0,3413,12,,0,422
Colobosaura modesta,181888,552847,7217,54171,100401,420204,12002,88874,167,4387,4892,870,197,11685,102396,255,21890,1126,530,60,670
Columbina cyanopis,222,539,6,9,49,279,,52,,311,18,,1,64,6,,4,0,,,
Conothraupis mesoleuca,20816,33798,157,1761,7959,27725,30,6113,,340,471,43,60,688,21284,,3275,,,,319
Coryphaspiza melanotis,182376,548306,12532,56412,102946,472685,20290,111548,167,5617,4871,2323,168,14397,93555,255,22968,1674,1164,79,621
Crossodactylus franciscanus*,45,38,0,9,32,359,3,112,,18,1,5,,8,13,,9,5,,0,
Crossodactylus trachystomus,2898,7813,765,83,1537,3681,,1571,,136,32,1301,7,75,7,,4,7,0,0,
Ctenomys bicolor,30396,18504,6,101,3116,4509,19,1741,,115,405,,0,126,20876,,3925,,,,67
Ctenomys nattereri,11326,15122,22,716,7550,12001,,396,,61,173,,14,170,4302,,786,,,,14
Cyanocorax cristatellus,248451,601927,13616,59412,116473,521430,20320,118970,167,6189,5632,2324,260,15317,125626,255,29347,1674,1167,79,705
Dendropsophus anataliasiasi,40415,115944,75,37619,6173,84906,0,7691,,252,779,11,3,3049,9041,255,1654,,,,1
Dendropsophus araguaya,145,736,2,137,6,1158,,75,,5,12,,,5,162,,7,,,,0
Dendropsophus cerradensis,35,80,9,20,3,530,,21,,4,1,,,11,1,,0,,,,
Dendropsophus cruzi,95810,226848,559,44760,37275,230796,330,33752,3,1490,1575,146,53,5386,43726,255,8512,0,0,,391
Dendropsophus elianeae,83913,83038,8894,13558,18408,324330,20194,77358,,4680,1529,364,152,9597,55439,,15523,1494,1162,37,140
Dendropsophus jimi,58531,47642,7429,11977,17075,244892,20097,64553,,4091,1191,326,90,8054,51811,,14479,1494,1161,36,83
Dendropsophus rhea,55,4,0,5,0,24,83,150,,18,1,,,4,47,,28,0,1,,
Dendropsophus rubicundulus,102247,447018,7060,26818,93495,269969,3524,68928,167,3660,3860,2242,157,8894,59380,234,16046,1463,205,54,235
Dendropsophus tritaeniatus,179,442,2,16,1,620,,60,,45,8,,0,11,63,,14,,,,
Drymoluber brazili,216020,527248,12083,57861,106133,495392,20139,112563,167,5826,5152,2319,243,14594,122254,255,28496,1666,1123,78,705
Elachistocleis bumbameuboi,25,251,0,0,6,73,,9,,6,1,,,7,0,,0,,,,
Elachistocleis matogrosso,14045,9171,10,1502,2187,23295,3,3587,,240,68,1,65,268,666,,418,,,,2
Embernagra longicauda,6719,25086,2593,129,2384,12321,,3910,,394,114,1379,13,239,20,,29,18,0,0,
Enyalius capetinga*,452,689,0,18,315,394,,215,,371,50,,,16,12,,9,0,,,
Epicrates crassus,223010,477325,13280,59153,103493,509307,20225,112100,3,5926,4609,2302,258,14632,122543,255,28252,1668,1167,79,705
Epictia clinorostris*,3034,10511,12,1338,571,10679,,1309,,23,69,24,,142,762,,170,,,,0
Erythrolamprus maryellenae,82105,289079,7646,23705,60560,274284,706,60589,3,3385,2330,2081,147,6602,62218,13,15424,1082,169,52,396
Eurolophosaurus nanuzae,1502,4774,619,25,229,1477,,501,,20,19,725,,37,1,,0,3,,0,
Euryoryzomys lamia,7543,11177,48,98,2101,15128,7,4046,,663,254,6,26,745,2888,,898,3,3,0,0
Euscarthmus rufomarginatus,213987,530605,5687,55469,104789,443845,3128,80772,142,3946,4902,491,183,9982,115730,255,25403,848,357,51,705
Galea flavidens,118265,411915,4115,46897,86594,264717,507,57312,3,3030,3549,698,173,8198,71570,255,16533,676,95,46,478
Geositta poeciloptera,176038,286568,10697,35579,57111,465671,20225,103162,,5573,3239,1836,255,12560,106903,,24905,1521,1167,40,497
Gyldenstolpia planaltensis,46,337,0,9,67,139,,35,,180,28,,,20,62,,12,,,,
Gymnodactylus amarali,55701,210033,282,27119,52759,123724,120,20266,3,1642,1354,325,52,3838,24389,255,6106,106,0,34,232
Gymnodactylus guttulatus,11,80,,3,92,22,,4,,6,4,139,,1,,,,,,,
Helicops boitata*,95,49,0,140,15,47,,2,,,0,,,17,,,,,,,
Helicops gomesi*,30283,12111,4180,6683,5167,118081,19693,42135,,2909,431,288,49,4980,30507,,8933,919,1047,31,30
Helicops phantasma*,9466,26743,27,14775,1278,10705,0,1242,,48,267,2,1,828,557,236,62,,,,
Herpsilochmus longirostris,192128,415493,8114,56482,91105,458617,19631,98831,18,4912,4429,747,216,12438,115868,190,26579,1430,1091,76,705
Heterodactylus lundii,3781,3642,1496,380,1688,17021,11,4771,,154,112,40,20,662,122,,88,35,2,0,
Holochilus sciureus,56531,246263,2358,13996,69545,109676,959,26603,3,1629,2106,298,82,4751,35267,255,8186,683,109,40,230
Hoplocercus spinosus,194766,436476,1962,50320,78850,350321,727,56617,3,3343,3916,402,144,7575,97779,255,20569,110,13,34,701
Hydropsalis candicans,56195,41338,3444,12522,6129,211865,17856,40876,,1870,491,32,78,3942,35943,,7103,138,834,16,389
Hylodes otavioi,35,41,0,2,41,24,,34,,1,0,40,,0,0,,0,,,,
Ischnocnema penaxavantinho,5407,5464,629,422,1723,17209,0,4136,,221,82,,1,900,6003,,1560,271,46,3,0
Juscelinomys candango,15,74,,7,40,16,,20,,160,15,,,20,0,,0,,,,
Kentropyx paulensis,80394,144712,4453,30713,21539,277902,19187,68822,,3976,1789,422,128,7442,62506,12,14309,1251,1053,30,321
Kentropyx vanzoi,74494,122153,1041,19138,17885,153994,126,20563,,711,1347,83,87,2041,57239,,9025,,,,475
Kerodon acrobata,301,3429,0,25,193,1852,,199,,11,5,47,,17,8,,4,,,,
Knipolegus franciscanus,11172,92593,2582,2592,29746,42515,1,14177,,524,786,549,30,876,12888,,3476,81,49,6,133
Kunsia tomentosus,166511,182212,7405,32817,31092,413760,19694,85782,,4752,2441,399,204,10574,101341,,22787,1421,1053,34,475
Laterallus xenopterus,70214,146678,5932,12918,36686,288822,16358,63365,,3498,1712,596,122,7687,55018,,13586,1199,794,25,240
Leposternon cerradensis,32,23,,16,0,234,,20,,,1,,,2,29,,3,,,,
Leposternon maximus,20,441,0,11,289,66,,24,,,1,,,0,,,,0,,,
Leposternon mineiro*,43,210,0,12,34,267,,107,,29,9,,,8,4,,3,,0,,
Leptodactylus brevipes*,27821,53293,40,1230,3048,37970,19,9235,,264,576,52,10,675,27521,,3673,,,,70
Leptodactylus camaquara,1212,4180,394,20,541,621,,315,,4,17,631,,29,1,,0,1,0,0,
Leptodactylus cunicularius,3260,1312,135,148,341,9156,,2665,,442,23,364,22,408,48,,33,151,4,0,
Leptodactylus furnarius,140109,354414,11809,45341,64721,436973,19647,96901,,5386,3071,2279,239,12331,88661,160,20148,1633,1115,76,620
Leptodactylus kilombo*,860,13376,22,428,4113,4797,,1318,,25,69,110,,31,2902,,862,1,,,82
Leptodactylus pustulatus,121522,412711,664,42617,80044,176913,216,35414,3,2186,3258,310,53,5947,52355,255,11798,174,6,41,283
Leptodactylus sertanejo,167022,400351,9446,56683,90224,461271,20085,102375,3,5488,3869,1307,233,13603,104975,255,22847,1631,1126,75,663
Leptodactylus tapiti,12,107,0,14,201,22,,5,,2,1,,,0,1,,2,,,,
Liotyphlops schubarti,102,36,36,5,1,61,109,229,,21,1,,,2,50,,28,27,1,0,
Liotyphlops taylori*,135,167,,1,1,53,,8,,,2,,,0,,,0,,,,
Lonchophylla bokermanni,1945,7704,1104,12,503,658,,234,,9,29,92,,24,0,,4,4,,0,
Lonchophylla dekeyseri,132981,516409,2059,47523,100855,258292,347,52226,167,2922,4360,427,163,7175,88037,255,18346,178,10,42,607
Lycalopex vetulus,207591,578001,11292,57300,113168,476512,20181,110751,167,5692,5310,2008,233,14846,117773,255,26748,1646,1122,78,705
Lygophis paucidens,170276,535146,3618,54132,94532,406697,915,73095,167,3581,4585,427,152,8671,97008,255,21642,228,78,42,635
Lysapsus caraya,6738,6473,1,13792,311,3948,,266,,15,65,,,888,32,20,22,,,,
Manciola guaporicola,143467,192032,3018,42376,26621,320507,15686,61713,,3686,2273,253,192,8118,89600,128,18218,623,690,16,475
Melanopareia torquata,226320,557144,12502,58833,111359,509250,20320,114470,167,5949,5234,2309,258,14966,124274,255,29139,1668,1167,79,705
Micrablepharus atticolus,130754,191271,2864,40128,25662,282528,16137,62067,,3663,2355,156,165,7647,88772,114,18193,578,708,17,422
Microakodontomys transitorius,48,279,,8,170,59,,44,,80,16,,,8,18,,1,0,,,
Micrurus brasiliensis,37494,253820,966,12551,64627,69442,0,16487,3,464,1887,301,36,2565,19297,255,4619,168,42,42,230
Micrurus tricolor,14597,9029,9,1728,2007,23851,21,3390,,193,52,1,56,219,954,,476,,,,
Monodelphis kunsi,201072,310626,9399,55242,51714,485441,20225,102691,,5560,3425,781,251,14035,106749,253,24366,1511,1165,37,488
Monodelphis sanctaerosae,79,161,0,0,,56,,6,,0,1,,,61,3,,1,,,,
Myiothlypis leucophrys,146443,325592,8501,48417,71009,432422,17868,91999,3,4622,3104,1424,213,11908,103688,170,22855,1361,975,55,672
Neothraupis fasciata,237528,565374,12207,59110,112038,515306,20320,114032,167,6004,5333,2229,256,14977,124549,255,29097,1660,1167,79,705
Nothura minor,97425,118750,9466,17507,24784,363106,20197,87605,,4930,1947,1110,199,9501,71183,,17581,1491,1165,37,390
Nyctiprogne vielliardi,1111,18783,273,385,2893,7657,,2517,,24,173,0,0,215,242,,197,9,9,0,
Nystalus striatipectus,24947,14547,634,3517,1565,83010,103,11440,,354,173,2,2,324,10384,,3126,,,,52
Odontophrynus cultripes,48725,63225,6187,7319,22693,176526,17986,60670,,3840,1328,665,120,6109,40515,,11392,1430,984,27,3
Odontophrynus juquinha*,2233,14080,1235,71,2044,4566,,1306,,29,74,1063,0,87,6,,4,2,0,0,
Odontophrynus monachus,19,23,,6,103,188,,13,,,0,3,,0,1,,0,1,,0,
Oecomys cleberi,73172,98038,2948,13823,19433,279670,4602,50643,,3057,1410,133,132,4542,61726,,13372,209,324,7,391
Oligoryzomys moojeni,23700,121028,201,3292,41782,51669,103,12007,3,1039,1218,271,50,1917,15070,,3721,72,0,12,229
Oligoryzomys rupestris,38,134,0,33,223,3,,6,,,0,44,,0,0,,,,,,
Oreobates antrum*,33,611,,5,119,301,,185,,3,3,23,,2,1,,0,,,,
Oreobates heterodactylus,2850,8078,10,145,90,4419,,351,,197,89,,42,200,39,,23,,,,
Oreobates remotus,79,692,,14,3,99,,18,,,9,0,,10,5,,2,1,,0,
Oxymycterus delator,143411,460161,12617,47541,90166,458740,20197,109537,167,5487,4373,1982,173,13418,94481,170,23845,1659,1167,79,621
Oxymycterus itapeby,133,9,130,24,5,58,,38,,1,0,,,0,180,,19,0,,,
Paroaria baeri,13030,20397,7,26743,442,16574,,1240,,31,155,,0,1672,194,190,70,,,,
Penelope ochrogaster,97314,268067,1938,45518,46232,248029,364,44094,0,2597,2363,380,148,6175,57040,255,12451,46,46,2,420
Phaethornis nattereri,147318,356707,431,42214,62478,156339,125,25902,3,1046,3021,114,92,4889,56011,255,9599,4,,0,345
Phalotris cerradensis*,5,69,0,6,272,1,,1,,,0,,,1,5,,9,,,,
Phalotris concolor,597,8460,336,138,913,4084,,1246,,53,51,,1,99,5,,20,0,2,0,
Phalotris labiomaculatus,6412,26308,20,742,8722,2353,0,393,,29,84,9,,234,537,7,16,,,,
Phalotris lativittatus,6236,622,2436,1600,45,13379,13777,13267,,849,69,,2,1271,1797,,1011,141,513,18,
Phalotris matogrossensis,58223,51776,2041,11950,6632,231371,3222,38650,,1821,648,105,81,3683,43790,,10302,17,318,4,389
Phalotris mertensi,33276,14003,6600,7900,4905,161354,19802,45991,,2445,439,292,78,6387,20415,,5967,1418,1115,36,9
Phalotris multipunctatus,74,9,80,19,0,150,21,180,,11,1,,,3,122,,30,,5,,
Phalotris nasutus,146769,176739,5609,41404,26688,346153,18635,70539,,4182,2243,344,172,8508,91277,0,19133,1133,880,30,475
Phasmahyla jandaia,1076,864,144,16,134,799,,312,,6,3,336,1,3,0,,0,3,,0,
Philodryas livida,28791,12676,2827,6629,1985,130250,5385,21212,,791,234,2,2,2484,15181,,4001,74,385,13,133
Philodryas mattogrossensis,44652,27321,1986,10096,3881,184320,12152,31336,,1251,362,2,14,3446,29484,,6171,55,408,9,192
Phyllomyias reiseri,65202,190099,2020,10817,46025,241599,661,44303,,2591,2011,313,75,3546,53026,,14569,214,23,42,369
Phyllomys brasiliensis,262,228,52,24,311,1094,,341,,7,21,,0,61,5,,3,0,0,,
Phyllomys centralis,375,97,72,10,64,179,,117,,321,12,43,12,29,3,,0,0,,,
Phylloscartes roquettei,12695,76019,5142,1566,19636,40209,,14118,,424,727,1186,24,1425,4993,,1285,44,45,3,0
Physalaemus atim*,116,9,1,1,0,291,,122,,7,1,,0,1,17,,17,,,,
Physalaemus centralis,135025,352015,7999,52421,80483,377364,19372,90175,3,4749,3034,1486,162,11972,90010,255,19283,1559,1094,67,583
Physalaemus claptoni*,97,48,1,4,49,30,,29,,,0,103,,0,0,,,,,,
Physalaemus deimaticus,672,297,0,9,122,259,,273,,2,3,709,,4,0,,,,,,
Physalaemus evangelistai,2171,456,82,18,281,854,,566,,24,3,948,36,5,0,,0,4,,0,
Physalaemus marmoratus,97145,179423,10000,19284,44192,369253,20002,88008,,4715,2122,1766,208,10620,69049,,17034,1498,1124,38,434
Physalaemus nattereri,167696,377027,7865,57078,88338,456547,19316,95026,3,4749,3352,686,202,13505,106833,255,23018,1565,993,68,670
Pithecopus araguaius*,169,287,0,130,2,415,,25,,24,8,,,45,2,,1,,,,
Pithecopus ayeaye,3517,1199,209,217,2527,14376,80,4681,,194,43,259,7,1222,367,,236,389,6,2,
Pithecopus azureus,189154,548944,8235,55068,101394,447617,4118,88283,167,4144,4917,1769,213,11296,106772,255,22749,1056,413,55,664
Pithecopus centralis,8992,18452,36,1140,2277,17523,2,4677,,304,199,63,47,576,8626,,661,,,,133
Pithecopus megacephalus,2524,14502,1273,123,2412,6318,,2002,,75,80,1294,2,105,9,,5,2,0,0,
Pithecopus oreades,11271,19663,163,520,6057,24215,1,6338,,1010,445,7,34,1554,8734,,2473,109,14,2,0
Placosoma cipoense,26,50,,5,42,14,,9,,1,0,117,,0,,,,,,,
Polystictus superciliaris,18003,44429,5742,1199,10466,59055,90,18062,,844,440,1899,75,2702,2091,,953,799,38,6,
Microspingus cinereus,86620,168855,7652,16256,35667,308586,13308,72176,,4057,2016,2014,193,8291,64608,,13895,1422,562,19,383
Porphyrospiza caerulescens,195579,580568,8415,53594,113694,416620,8322,91023,167,4510,5201,2322,243,12181,113320,255,24448,1519,449,59,705
Pristimantis dundeei,12132,24526,166,2422,2555,45508,2,7529,,178,246,63,7,248,15064,,1412,,,,307
Pristimantis moa*,3787,17641,31,184,2054,2204,0,338,,22,139,3,,213,563,27,17,,,,
Pristimantis ventrigranulosus,1186,3430,2,225,211,6151,,834,,7,26,,,16,855,,71,,,,5
Proceratophrys bagnoi,216,453,0,1,11,124,,10,,8,6,,11,87,,,0,,,,
Proceratophrys branti,12320,73744,28,2420,27007,18140,0,3990,3,94,236,250,11,435,6147,,1015,10,0,0,107
Proceratophrys carranca,21,132,7,5,20,80,,92,,3,3,,,0,0,,0,,1,,
Proceratophrys cururu,685,281,1,14,162,239,,249,,2,1,661,0,1,0,,0,,,,
Proceratophrys dibernardoi,6061,9967,28,1854,1494,31783,,3544,,101,97,4,,114,9921,,1496,,,,88
