Apostolepis intermedia,126,43,22,41,312,358,0,63,,4,1,,,5,25,,27,,,,0
Apostolepis kikoi*,153,170,1,7,3,788,1,8,,1,1,,,84,4,,18,,,,
Apostolepis lineata,128,132,2,1,0,81,,10,,7,1,,0,1,4,,0,,,,
Apostolepis longicaudata,2097,10609,2,847,10039,580,31,260,,14,33,0,,38,644,19,115,,,,
Apostolepis nelsonjorgei,6137,30088,55,600,4663,10789,3,941,,56,205,21,11,582,1456,3,191,,,,
Apostolepis phillipsae*,108,83,0,22,40,169,,,,3,,,,2,0,,2,,,,
Apostolepis polylepis,9047,51815,65,1872,23838,3056,39,1348,3,34,543,9,,214,12135,32,771,2,,0,99
Apostolepis sanctaeritae*,53826,208693,7344,25190,49702,169111,806,35674,3,2917,1949,1099,198,5014,41446,374,9946,458,57,22,789
Apostolepis serrana,16,110,0,0,2,113,,3,,1,1,,,0,4,,1,,,,
Apostolepis striata,121,20,0,0,0,26,,1,,4,6,,,0,177,,9,,,,
Apostolepis tertulianobeui*,107,288,5,178,2,245,0,80,,137,9,,,28,19,,5,0,0,,
Apostolepis vittata,251,579,2,3,2,347,,23,,8,4,,1,124,6,,3,,,,
Arremon flavirostris,110181,166979,22902,21123,37360,354237,43606,98428,,6207,2281,2103,313,9972,84896,,19524,3249,2654,178,283
Asthenes luizae,1751,8301,1168,64,1394,1943,,534,,13,41,1147,1,31,2,,1,5,2,0,
Atractus albuquerquei,148467,237051,8327,47255,28060,297405,7779,45789,,3475,2255,135,226,7353,94011,756,16833,109,126,1,473
Atractus edioi,61,178,,0,0,78,,6,,7,2,,9,29,0,,0,,,,
Atractus pantostictus*,75205,168677,13232,23286,40581,200219,36375,71123,,5233,1987,993,267,8568,47839,756,13826,3198,2627,170,416
Atractus spinalis,103,79,1,7,53,26,,20,,,0,194,,,,,,0,,,
Atractus stygius*,13874,9796,77,25,7488,2806,54,171,,30,132,,,59,10773,,1551,,,,149
Augastes scutatus,4225,12409,1788,133,1997,7775,,2968,,379,84,1356,15,82,68,,13,12,2,0,
Bachia bresslaui,50155,52192,8466,10261,7418,195777,8889,37573,,2391,733,110,25,2701,49560,,11477,24,2,0,184
Bachia cacerensis,15,73,,28,212,38,,,,,,,,0,,,0,,,,
Bachia didactyla,1335,2959,2,0,131,157,,23,,5,30,,,16,1191,,195,,,,27
Bachia geralista,507,14438,33,440,7353,475,,338,,,67,,,1,2015,,410,25,,6,14
Bachia micromela,179,38,,0,,5,,1,,,0,,,,0,,,,,,
Bachia oxyrhina,9,42,,10,247,,,,,,0,,,0,,,,,,,
Bachia psamophila,31,193,,2,1,27,,2,,0,20,,,99,0,,0,,,,
Barycholos ternetzi,70514,183622,3739,33094,43227,190305,6982,39980,3,2937,1724,328,167,5723,52628,756,12053,1024,176,6,297
Boana botumirim,83,210,0,1,51,8,,1,,,6,,,3,,,,0,,,
Boana buriti,1232,3136,54,169,1648,3246,,1591,,128,96,5,0,99,3238,,712,43,4,0,0
Boana caiapo*,25184,49701,144,36118,1670,59609,61,3803,,172,332,,3,2145,5921,731,1226,,,,0
Boana cipoensis,731,2818,318,17,324,635,,261,,7,12,466,,16,1,,1,3,2,0,
Boana ericae,120,398,1,27,355,36,,13,,3,1,,,0,7,,1,,,,
Boana goiana,4349,8622,177,205,3563,8036,0,3061,,983,278,12,10,366,4708,,1102,12,1,0,0
Boana jaguariaivensis,147,6,59,44,61,42,,46,,5,0,,,1,108,,8,,,,
Boana lundii,84812,166083,15995,17780,33344,271214,38020,80634,,5172,2151,2030,267,8035,67555,,16219,3155,2104,135,142
Boana stenocephala,117,19,72,8,20,129,14,173,,36,2,0,1,8,69,,28,15,0,0,
Bokermannohyla alvarengai,2527,8559,1378,53,1445,2465,,886,,21,49,960,2,30,3,,1,10,2,0,
Bokermannohyla ibitiguara,151,99,2,12,339,581,4,152,,4,3,76,,12,28,,21,12,0,,
Bokermannohyla izecksohni*,66,1,22,6,0,67,38,103,,41,1,,,0,3,,1,0,2,0,
Bokermannohyla nanuzae,1036,411,61,17,147,656,,378,,11,2,457,2,1,1,,0,5,,0,
Bokermannohyla napolii,115,61,3,4,21,324,,184,,7,5,,,30,89,,25,32,3,0,
Bokermannohyla pseudopseudis,2903,9264,59,107,1898,3455,0,332,,25,177,4,52,815,493,,60,,,,
Bokermannohyla ravida,32,114,1,1,14,136,,23,,4,0,,,0,27,,6,4,,,
Bokermannohyla sagarana,0,8,1,3,22,0,,3,,,0,9,,,,,,,,,
Bokermannohyla sapiranga,3507,5034,403,302,2804,8560,17,2966,,816,156,2,11,547,4506,,3014,34,1,0,0
Bokermannohyla saxicola,3085,11278,2067,90,1519,2665,,984,,30,56,1276,1,119,8,,3,15,2,0,
Bokermannohyla sazimai,1182,484,90,77,707,2616,228,1623,,38,8,40,39,22,1400,,447,223,18,1,0
Bothrops itapetiningae,42002,30515,14876,9852,11292,141755,40169,53771,,4304,753,297,111,5892,40304,,12593,2406,2579,169,1
Bothrops marmoratus,34129,108091,5366,2728,22608,112073,816,27737,,2377,1385,92,157,3909,23984,1,8366,1406,156,12,34
Bothrops moojeni,186222,447668,23913,59635,95378,459296,43803,112716,3,6567,4568,1443,361,13509,161091,756,28452,3329,2654,192,1270
Bothrops pauloensis,139139,179072,19954,28685,34548,374275,43727,94001,,6136,2451,418,362,10400,114541,,23348,3177,2644,171,417
Calassomys apicalis,136,203,0,8,33,4,,5,,,0,195,,0,0,,,0,,,
Callithrix penicillata,71168,238421,13344,10462,51306,234806,17086,66827,19,4190,2457,2231,256,7255,66388,,15258,3095,712,70,789
Calomys tocantinsi,12118,15105,25,28629,983,9627,,776,,20,91,,0,1371,608,417,67,,,,
Carterodon sulcidens,121163,175968,15118,23253,29675,303356,18816,67303,,3978,2333,272,327,7235,105189,,20053,2027,708,43,469
Celeus obrieni,80958,253004,1122,39452,47201,140207,746,17784,3,1000,2109,274,102,5025,34970,756,4609,20,1,3,309
Cercomacra ferdinandi,18036,36060,213,25310,3164,22336,34,1495,,103,253,8,0,2177,1650,754,241,,,,
Cerradomys akroai,74,516,,9,97,35,,12,,1,2,,0,0,1,,1,,,,
Cerradomys marinhus,23884,65496,1918,3311,24211,70417,3628,22507,,2319,865,255,116,1956,33740,,9593,339,46,7,553
Cerradomys scotti,176213,328490,19200,56725,78681,439559,39255,100443,3,5863,3279,1225,364,11616,141879,708,25714,2925,1659,135,1219
Charitospiza eucosma,224880,558818,24382,58830,107699,476416,42494,115316,169,6836,5460,2322,374,13922,160988,756,28864,3324,2175,163,1275
Chiasmocleis albopunctata,165685,360650,22793,57756,79594,436801,43061,106242,3,6677,3441,2268,358,13125,129683,756,23970,3328,2567,170,1081
Chiasmocleis centralis,46,69,,20,7,220,,2,,,2,,,2,0,,0,,,,
Chironius brazili*,53009,75564,17328,8226,23656,141668,38460,67612,,5251,1364,1904,176,7254,39086,,13131,3227,2657,177,2
Cinclodes espinhacensis,628,291,20,15,135,381,,282,,10,1,374,2,1,1,,0,4,,0,
Clibanornis rectirostris,116428,205381,24000,22285,44681,370939,43377,99859,,6320,2438,2177,355,10020,87728,,19904,3260,2557,162,630
Clyomys laticeps,112219,160251,20325,28531,30902,363719,43605,96064,,5834,2276,433,263,9996,87670,,19940,3191,2645,167,225
Coleodactylus brachystoma,45815,136619,1062,15278,26233,150848,1397,18884,3,598,1313,348,99,2989,34235,0,3921,10,,2,425
Colobosaura modesta,174277,516013,17209,54684,93890,404164,28399,91157,169,5273,4990,874,311,11235,135065,756,23793,2315,965,96,1091
Columbina cyanopis,223,494,7,10,48,269,2,59,,357,13,,1,63,4,,11,0,,,
Conothraupis mesoleuca,20542,32515,740,1825,7800,27174,715,5383,,420,417,43,77,657,22897,,3373,,,,260
Coryphaspiza melanotis,175799,512496,25806,57115,96260,443641,43050,114056,169,6757,5026,2325,272,13723,125841,756,24624,3388,2650,190,1001
Crossodactylus franciscanus*,45,44,2,10,32,285,13,125,,22,1,5,,5,25,,27,15,0,0,
Crossodactylus trachystomus,2963,7403,1172,98,1401,3583,,1686,,171,38,1299,9,46,29,,6,10,2,0,
Ctenomys bicolor,29582,17482,138,100,2919,3923,59,482,,137,224,,0,145,25459,,3059,,,,197
Ctenomys nattereri,10770,14854,230,662,7426,12392,25,117,,68,105,,17,135,4994,,777,,,,82
Cyanocorax cristatellus,240538,563388,27681,60157,109509,489308,43932,120848,169,7435,5527,2325,390,14589,165442,756,29825,3388,2658,193,1275
Dendropsophus anataliasiasi,38001,107420,352,37321,5696,88489,77,7218,,292,736,11,4,3242,15969,756,2272,,,,15
Dendropsophus araguaya,158,733,72,141,8,956,146,116,,6,16,,,1,68,,30,,,,
Dendropsophus cerradensis,45,79,58,22,3,433,,56,,5,1,,,10,0,,1,,,,
Dendropsophus cruzi,91889,212870,2271,44875,35892,229785,4526,34460,3,1804,1611,146,111,5511,56364,756,8590,2,1,,200
Dendropsophus elianeae,83587,79832,19344,14403,17927,278457,43342,82996,,5598,1579,363,252,8822,61086,,16071,3182,2642,168,152
Dendropsophus jimi,58679,46354,16962,12762,16477,201342,42549,69570,,4901,1138,324,131,7470,55272,,14998,3185,2643,167,81
Dendropsophus rhea,50,3,1,6,0,13,145,115,,21,1,,,4,39,,21,0,3,0,
Dendropsophus rubicundulus,99268,415436,12677,26748,87705,260555,12882,73842,169,4363,4123,2243,257,8448,84143,621,17838,2994,487,54,803
Dendropsophus tritaeniatus,177,415,11,18,1,606,19,52,,59,4,,0,12,58,,29,,,,
Drymoluber brazili,210100,491864,25200,58550,99202,460190,43680,115102,169,6984,5076,2321,368,13805,160483,756,29032,3380,2593,179,1275
Elachistocleis bumbameuboi,21,194,0,1,6,127,,4,,6,0,,,16,0,,0,,,,
Elachistocleis matogrosso,13732,8685,120,1765,1826,22510,52,4386,,282,53,1,85,240,1497,,293,,,,0
Embernagra longicauda,6533,23729,3666,154,2150,12818,,3903,,481,145,1377,15,238,77,,27,32,3,0,
Enyalius capetinga*,447,676,1,19,313,408,,201,,404,33,,0,18,12,,11,0,0,,
Epicrates crassus,217329,446422,26805,59859,96671,471838,43803,114863,3,7098,4504,2303,388,13954,158115,756,28073,3377,2658,193,1274
Epictia clinorostris*,3038,10005,73,1319,554,10981,,1028,,29,70,24,,129,1113,,279,,,,
Erythrolamprus maryellenae,80211,269521,13350,23550,55845,264008,6996,63921,3,4037,2525,2083,247,6206,80492,25,16430,2015,256,30,825
Eurolophosaurus nanuzae,1407,4294,996,30,221,1747,,431,,29,19,723,0,26,2,,1,5,,0,
Euryoryzomys lamia,7289,10684,292,116,2069,13619,65,4404,,748,265,6,48,772,3046,,2196,11,6,0,0
Euscarthmus rufomarginatus,206063,494467,15418,55921,98125,426783,17334,83828,145,4734,4798,495,290,9859,152953,756,25839,1587,564,40,1275
Galea flavidens,113253,381472,8553,46720,80477,264250,4074,57058,3,3587,3691,697,278,7925,102966,756,17752,1120,122,25,849
Geositta poeciloptera,173036,271495,23233,36195,53572,423061,43727,105355,,6666,3028,1832,384,11644,128355,,25265,3242,2657,181,611
Gyldenstolpia planaltensis,49,317,3,9,62,149,,27,,196,17,,,19,72,,14,0,,,
Gymnodactylus amarali,53196,191541,994,26773,48549,130097,1335,19789,3,1915,1462,325,111,4029,41666,756,4894,110,1,9,787
Gymnodactylus guttulatus,13,78,0,3,94,14,,8,,8,4,139,,0,,,,,,,
Helicops boitata*,94,48,0,124,35,47,,2,,,0,,,15,,,,,,,
Helicops gomesi*,30654,12048,8675,7148,5201,89267,38377,44405,,3494,446,286,64,4874,28896,,9783,2180,2483,148,19
Helicops phantasma*,8754,24868,122,14655,1197,12280,47,1223,,58,193,2,2,833,1110,696,198,,,,
Herpsilochmus longirostris,186617,389563,18881,57083,85344,424440,42830,100558,19,5873,4340,751,334,11722,146685,708,26507,2948,2453,167,1274
Heterodactylus lundii,3880,3520,2512,359,1501,15068,78,5770,,184,115,40,24,436,259,,163,108,6,0,
Holochilus sciureus,53768,224225,4353,13971,64185,111864,2627,27245,3,1905,2289,298,159,4985,54627,756,9998,1341,157,24,788
Hoplocercus spinosus,186629,404932,8645,50659,73798,345174,7379,57488,3,3985,3846,402,228,7715,130046,756,21754,178,23,9,1235
Hydropsalis candicans,55478,40701,10323,13299,6051,183669,36728,42949,,2291,487,32,99,3831,36316,,6508,379,1624,106,184
Hylodes otavioi,36,41,0,2,41,18,,37,,1,0,40,,0,0,,0,,,,
Ischnocnema penaxavantinho,5189,5179,831,444,1745,14623,57,4784,,271,104,,1,898,6633,,2664,578,72,3,0
Juscelinomys candango,16,71,,6,37,19,,15,,174,8,,,19,0,,0,,,,
Kentropyx paulensis,79712,138309,9638,30842,20857,246956,38792,69924,,4752,1828,421,220,7035,70029,23,16163,2786,2419,135,118
Kentropyx vanzoi,72269,116849,5316,19297,16893,146527,2073,18996,,866,1051,83,113,1963,68810,,8823,0,,,473
Kerodon acrobata,282,2943,4,24,186,2266,,227,,13,6,47,,38,19,,37,,,,0
Knipolegus franciscanus,10598,85180,4552,2566,26853,44889,215,13513,,607,791,555,52,757,19444,,3333,191,47,14,621
Kunsia tomentosus,163734,174894,18014,33445,30029,367332,43022,88738,,5693,2106,398,306,9753,118190,,23046,3017,2400,159,473
Laterallus xenopterus,69457,137189,14533,13427,34054,260082,34438,67135,,4187,1792,595,214,7372,61190,,14857,2691,1575,114,545
Leposternon cerradensis,31,24,11,13,0,218,1,19,,,1,,,26,14,,3,,,,
Leposternon maximus,20,428,0,9,286,79,,21,,,1,,,9,0,,0,0,,,
Leposternon mineiro*,46,189,11,11,29,280,3,97,,35,8,,,7,5,,4,0,0,0,
Leptodactylus brevipes*,26737,50220,493,1193,2779,36575,5,7601,,324,425,52,12,665,34528,,3779,,,,106
Leptodactylus camaquara,1214,3981,575,26,491,709,,289,,7,20,629,,17,1,,0,4,2,0,
Leptodactylus cunicularius,3451,1315,418,167,309,7936,0,3147,,536,23,362,27,296,163,,89,264,9,0,
Leptodactylus furnarius,136746,332285,24175,45825,59461,404883,40041,99730,,6461,3204,2280,363,11517,109185,494,21884,3348,2569,169,1007
Leptodactylus kilombo*,654,11595,38,374,3473,5213,,1363,,32,55,116,,30,5126,,594,2,,,330
Leptodactylus pustulatus,114529,379812,2284,42356,74195,187245,841,33244,3,2585,3417,310,112,6055,85039,756,12806,238,12,16,915
Leptodactylus sertanejo,162270,373038,21279,57282,84069,426299,42500,105502,3,6578,3957,1306,355,12679,134270,756,24189,3323,2582,172,1118
Leptodactylus tapiti,13,105,1,15,200,21,,3,,3,1,,,0,7,,1,,,,
Liotyphlops schubarti,95,38,43,6,1,27,186,180,,24,1,,,2,37,,22,40,5,1,
Liotyphlops taylori*,134,165,,1,1,57,,8,,,2,,,0,,,0,,,,
Lonchophylla bokermanni,1839,7381,1429,17,483,720,,213,,13,40,92,,80,0,,3,11,1,0,
Lonchophylla dekeyseri,127281,482104,4924,47493,94490,263534,3324,50048,169,3451,4407,432,266,7003,122365,756,19910,259,15,18,1131
Lycalopex vetulus,201245,541504,23998,57966,106279,445672,42850,112761,169,6827,5253,2010,355,14139,154261,756,27947,3342,2588,176,1275
Lygophis paucidens,162926,499301,12509,54512,88473,395756,10120,75689,169,4286,4628,432,252,8757,133011,756,22788,364,97,18,1036
Lysapsus caraya,6232,6474,1,13836,268,4248,,265,,18,57,,,784,225,126,37,,,,
Manciola guaporicola,139936,183234,9418,42785,25590,293393,33053,61798,,4409,2042,252,298,7676,103011,231,19134,1623,1244,87,473
Melanopareia torquata,219972,520517,26097,59505,104244,473791,43932,117341,169,7133,5159,2310,387,14280,163670,756,29594,3379,2658,192,1275
Micrablepharus atticolus,127924,181785,7411,40379,24698,257565,33748,61192,,4375,2143,156,268,7335,102787,212,18987,1461,1302,95,374
Microakodontomys transitorius,47,277,0,9,169,59,,39,,92,11,,,8,13,,9,0,0,,
Micrurus brasiliensis,35277,233474,1949,12403,59640,79077,190,16233,3,560,2110,306,58,2839,35212,753,4157,201,35,17,801
Micrurus tricolor,14328,8647,107,1872,1899,22927,217,3994,,225,39,1,69,196,1743,,320,,,,
Monodelphis kunsi,196106,292606,21269,55835,48870,445745,43802,105272,,6647,3181,780,378,13117,128741,750,25327,3221,2651,169,555
Monodelphis sanctaerosae,79,152,0,0,,58,,9,,0,1,,,61,7,,1,,,,
Myiothlypis leucophrys,142355,304818,19575,48965,65858,400995,38666,93791,3,5540,3127,1422,331,11195,126792,518,23302,2944,1804,132,1161
Neothraupis fasciata,230084,528056,25490,59773,105151,481821,43932,116704,169,7216,5264,2230,385,14299,164022,756,29540,3369,2658,191,1275
Nothura minor,97099,113885,20799,18542,23593,317559,43596,92127,,5917,1890,1108,301,8716,78538,,18495,3188,2652,175,185
Nyctiprogne vielliardi,1072,17514,596,388,2611,8902,111,2176,,27,177,,0,173,445,,270,20,5,1,0
Nystalus striatipectus,24525,14047,2023,3690,1451,76180,2600,12933,,418,136,2,3,299,13416,,2375,,,,82
Odontophrynus cultripes,49179,60241,10976,7681,21420,148106,34998,63526,,4576,1276,664,168,5509,43477,,12789,3126,1902,124,2
Odontophrynus juquinha*,2256,13459,1734,80,1846,4884,,1265,,37,95,1060,1,57,12,,4,6,3,0,
Odontophrynus monachus,20,24,0,7,102,169,,26,,,0,3,,0,1,,1,4,,,
Oecomys cleberi,72198,93616,10137,14527,18502,252665,19190,54969,,3661,1349,133,208,4486,66280,,14419,556,510,22,199
Oligoryzomys moojeni,22633,109133,547,3243,38178,55430,543,11474,3,1207,1407,272,107,2021,27522,,2805,76,2,7,775
Oligoryzomys rupestris,38,133,0,34,223,2,,6,,,0,44,,0,,,,,,,
Oreobates antrum*,32,604,,4,110,316,,174,,3,3,23,,11,3,,1,,,,
Oreobates heterodactylus,2821,7631,31,134,113,4721,0,412,,240,74,,53,203,66,,34,,,,
Oreobates remotus,64,671,0,14,3,143,,10,,,7,0,,9,8,,4,1,,0,0
Oxymycterus delator,140474,430985,25332,48221,84375,420310,43623,113228,169,6572,4599,1984,278,12543,124890,562,24621,3366,2658,193,1001
Oxymycterus itapeby,144,11,147,30,4,22,,34,,1,0,,,0,194,,12,0,0,,
Paroaria baeri,12090,19558,30,26440,384,18035,,1163,,36,147,,1,1463,560,706,133,,,,
Penelope ochrogaster,93561,250950,4956,45537,43402,246300,4893,43771,0,3059,2322,380,247,6206,71981,756,14497,149,41,4,469
Phaethornis nattereri,140108,331305,1912,42186,59438,165924,354,22518,3,1272,2889,114,118,5029,81773,756,10793,2,,,399
Phalotris cerradensis*,4,67,0,6,221,5,,2,,,0,,,0,62,,1,,,0,0
Phalotris concolor,610,7809,452,141,760,4894,0,1060,,61,51,,2,80,64,,16,3,3,1,
Phalotris labiomaculatus,6044,24755,56,760,8567,3372,64,423,,35,86,9,,511,1022,6,154,,,,
Phalotris lativittatus,6469,745,3411,1694,60,6144,20593,11088,,1010,69,,3,1217,2000,,823,228,1375,99,
Phalotris matogrossensis,57685,50478,8493,12720,6485,204454,18277,43427,,2240,631,105,103,3640,46599,,8888,109,487,16,184
Phalotris mertensi,34049,13941,14467,8463,4838,127460,37852,48943,,2984,447,291,99,5725,21248,,5852,2987,2604,169,5
Phalotris multipunctatus,73,11,77,20,0,65,106,141,,15,1,,,3,128,,21,0,44,1,
Phalotris nasutus,143695,169310,14288,41995,25691,310060,38581,71715,,4997,1938,343,276,8152,104562,,20168,2451,2074,138,473
Phasmahyla jandaia,1089,794,241,19,132,698,,369,,9,3,336,2,2,1,,0,5,,0,
Philodryas livida,28417,12358,8733,7098,2001,110913,14968,22708,,972,209,2,3,2441,17600,,3245,114,1049,69,151
Philodryas mattogrossensis,44236,27011,8122,10853,3695,159098,28118,34626,,1551,370,2,16,3431,29616,,5391,150,642,48,160
Phyllomyias reiseri,63259,176109,7429,11188,41594,228095,7817,48371,,3062,2166,319,153,3797,68833,,13987,322,34,17,953
Phyllomys brasiliensis,282,223,126,24,289,958,,407,,10,22,,0,51,14,,3,0,1,,
Phyllomys centralis,363,96,89,9,64,145,,116,,352,7,42,19,28,3,,1,0,,,
Phylloscartes roquettei,12299,71745,7929,1590,18138,41936,140,13522,,496,764,1185,30,1170,6730,,1675,131,49,11,2
Physalaemus atim*,120,8,9,2,0,240,,132,,8,1,,0,3,28,,30,,,,
Physalaemus centralis,131169,328039,16922,52600,74903,350916,39356,91846,3,5696,3086,1483,264,11432,113109,756,20704,3263,2474,159,929
Physalaemus claptoni*,105,46,5,4,49,24,,26,,,0,102,,0,,,,,,,
Physalaemus deimaticus,728,289,14,9,122,216,,262,,3,3,699,,4,0,,0,,,,
Physalaemus evangelistai,2238,439,143,19,285,706,,578,,33,3,938,54,6,0,,0,6,,0,
Physalaemus marmoratus,96419,169910,21383,20139,41317,330106,42589,91661,,5656,2217,1762,320,9682,78038,,18318,3206,2574,171,440
Physalaemus nattereri,162433,351777,18720,57700,82373,423882,41968,97455,3,5691,3307,685,317,12909,133966,756,24085,3243,2209,159,1148
Pithecopus araguaius*,168,294,2,134,3,381,,29,,29,5,,,44,14,,8,,,,
Pithecopus ayeaye,3876,1240,646,253,2394,10898,244,5754,,232,34,258,9,1021,1014,,683,914,53,7,
Pithecopus azureus,181385,511652,19343,55573,94689,430210,18678,92785,169,4986,5015,1772,331,10833,140783,756,24459,2017,667,51,1129
Pithecopus centralis,8899,17987,318,1326,2071,17684,0,4142,,379,155,63,54,550,9168,,893,,,,18
Pithecopus megacephalus,2579,13872,1797,134,2190,6537,,2019,,89,105,1291,2,67,28,,8,7,2,0,
Pithecopus oreades,10825,18666,623,543,5807,21866,44,6608,,1150,464,7,58,1642,9386,,4633,258,25,2,0
Placosoma cipoense,28,49,0,5,42,12,,9,,1,0,117,,0,0,,,,,,
Polystictus superciliaris,18178,42127,9143,1264,9643,53531,432,20210,,1024,478,1895,98,2120,3440,,1689,1519,92,9,0
Microspingus cinereus,86306,160536,15326,16726,33357,282344,28391,76355,,4848,2101,2010,299,7398,69613,,16490,3099,1110,77,191
Porphyrospiza caerulescens,188789,543265,17246,53952,106728,400936,22587,93918,169,5409,5141,2324,369,11570,148512,756,26173,3153,844,79,1275
Pristimantis dundeei,12053,24137,1473,2479,2557,42565,1696,7618,,236,243,63,8,259,15229,,1649,,,,99
Pristimantis moa*,3662,16099,59,204,1911,3313,76,319,,27,104,3,,281,976,30,159,,,,
Pristimantis ventrigranulosus,1154,3159,29,226,206,6182,200,712,,9,33,,,13,926,,169,,,,0
Proceratophrys bagnoi,202,441,0,0,8,131,,12,,10,14,,22,79,6,,1,,,,
