Atractus spinalis,100,83,0,6,53,27,,18,,,0,194,,0,0,,,0,,,
Atractus stygius*,15674,11661,1,21,8093,1907,,785,,24,102,,,54,6821,,1844,,,,0
Augastes scutatus,4180,13308,1160,102,2225,7245,,3211,,276,74,1359,11,122,18,,6,9,0,0,
Bachia bresslaui,53210,60202,1936,9642,8225,220585,95,33748,,1790,894,110,16,2079,34891,,10451,3,0,0,64
Bachia cacerensis,16,79,,176,73,20,,,,,,,,2,,,0,,,,
Bachia didactyla,1361,3397,0,0,166,28,,123,,5,29,,,7,788,,165,,,,0
Bachia geralista,684,16044,39,429,8132,173,,141,,,21,,,6,175,,274,3,,2,0
Bachia micromela,197,22,,0,,3,,0,,,0,,,,,,,,,,
Bachia oxyrhina,10,41,,10,247,,,,,,0,,,0,0,,0,,,,
Bachia psamophila,55,237,,6,0,28,,5,,0,30,,,14,,,0,,,,
Barycholos ternetzi,74181,210570,1620,33398,46881,193760,397,38947,3,2239,1670,327,70,5187,29572,296,9695,393,72,4,0
Boana botumirim,86,212,0,0,52,5,,2,,,5,,,2,,,,0,,,
Boana buriti,1241,3410,19,173,1892,3898,,1751,,87,139,5,0,44,2389,,345,6,2,0,
Boana caiapo*,27845,56945,34,36692,2092,53474,4,4548,,139,336,,1,2484,1390,295,540,,,,
Boana cipoensis,742,2989,206,11,373,450,,330,,4,12,467,,28,0,,,1,,0,
Boana ericae,121,403,1,26,355,37,,16,,2,2,,,0,1,,1,,,,
Boana goiana,4440,9443,17,199,3975,9228,,3504,,782,426,12,5,149,2579,,721,5,1,0,
Boana jaguariaivensis,145,2,31,24,45,130,,32,,4,0,,,1,89,,22,0,,,
Boana lundii,86637,186990,7797,17440,36074,310536,14864,77126,,3874,2272,2034,132,8241,46515,,12176,1187,914,26,16
Boana stenocephala,106,20,56,8,20,206,0,160,,31,5,0,0,8,56,,26,9,0,0,
Bokermannohyla alvarengai,2551,9225,898,38,1618,1862,,1123,,13,41,962,1,53,1,,0,6,,0,
Bokermannohyla ibitiguara,148,100,0,12,329,687,0,116,,2,4,76,,13,2,,4,4,0,0,
Bokermannohyla izecksohni*,61,1,1,6,0,139,14,93,,30,1,,,1,1,,3,0,,,
Bokermannohyla nanuzae,1028,430,31,14,148,733,,324,,6,2,458,1,2,0,,0,5,,0,
Bokermannohyla napolii,126,60,0,4,22,432,,139,,5,2,,,47,42,,15,9,2,0,
Bokermannohyla pseudopseudis,3034,9842,42,108,1929,3047,,435,,21,76,4,25,912,81,,86,,,,
Bokermannohyla ravida,31,115,0,1,13,165,,18,,3,0,,,0,9,,6,1,,,
Bokermannohyla sagarana,1,8,1,3,22,0,,3,,,0,9,,,,,,,,,
Bokermannohyla sapiranga,3891,5956,145,294,3425,10248,,3358,,649,230,2,2,153,3675,,647,3,0,0,0
Bokermannohyla saxicola,3231,12115,1326,68,1661,2218,,1151,,17,47,1277,0,77,1,,0,8,,0,
Bokermannohyla sazimai,1122,485,56,66,687,4446,0,1169,,22,6,40,24,31,778,,239,65,5,1,
Bothrops itapetiningae,43376,33932,6655,9117,12234,192505,15890,48218,,3218,907,298,66,5305,28956,,11070,893,981,29,0
Bothrops marmoratus,36111,124032,2785,2585,25002,114349,15,27597,,1824,1383,92,59,3514,11971,0,3393,629,76,6,0
Bothrops moojeni,200519,512508,10824,59239,105885,495558,15924,109791,3,4922,4329,1440,196,13405,89406,296,26015,1406,1021,57,92
Bothrops pauloensis,147880,204303,8165,28251,37060,430017,15919,90001,,4585,2675,420,195,10440,74594,,20613,1225,1021,32,77
Calassomys apicalis,131,208,0,7,33,4,,4,,,0,195,,1,,,,0,,,
Callithrix penicillata,73833,269046,7493,9992,58297,254524,4503,60725,19,3151,2307,2227,124,7159,38020,,13110,1286,288,36,1
Calomys tocantinsi,14355,15712,13,28920,1301,6773,1,938,,18,94,,0,1565,21,126,2,,,,
Carterodon sulcidens,129781,201843,5481,22773,32566,337447,2904,64189,,2967,2557,273,173,7250,69857,,16025,767,335,11,91
Celeus obrieni,89260,292356,319,39899,51608,116049,143,20383,3,729,1705,273,34,4931,8273,296,3371,18,0,2,0
Cercomacra ferdinandi,20653,41591,34,25537,3840,15115,4,2097,,79,258,8,0,2130,183,296,10,,,,
Cerradomys akroai,78,532,,9,103,14,,11,,1,1,,0,0,0,,0,,,,
Cerradomys marinhus,25336,74784,1039,3104,28106,78847,34,21300,,1759,960,255,44,1463,19996,,8013,99,20,3,0
Cerradomys scotti,190190,375724,7560,56471,87256,475641,13660,97407,3,4395,3337,1226,198,11480,84731,293,23622,1070,762,42,92
Charitospiza eucosma,244011,630732,10872,58395,118465,501682,15279,113203,167,5117,5426,2319,205,13661,87984,296,25224,1402,884,54,92
Chiasmocleis albopunctata,177553,412190,9980,57437,88796,471684,15827,103206,3,4999,3419,2272,195,12800,75485,296,21399,1347,987,54,87
Chiasmocleis centralis,56,93,,26,12,166,,11,,,1,,,3,0,,,,,,
Chironius brazili*,53159,83040,9651,7619,25444,187056,15866,62570,,3928,1581,1908,104,7164,27635,,10727,1254,1023,33,0
Cinclodes espinhacensis,615,301,12,12,138,421,,256,,5,1,374,1,1,0,,0,4,,0,
Clibanornis rectirostris,120880,231095,11225,21486,49253,422114,15817,93779,,4732,2557,2180,195,10042,57238,,17582,1254,982,34,64
Clyomys laticeps,116494,182120,8607,27950,33735,418842,15913,90476,,4352,2473,434,130,10119,57175,,17104,1225,1021,32,64
Coleodactylus brachystoma,47845,159489,248,15687,29138,139706,15,21031,3,458,1103,348,32,3009,18757,,3136,12,,2,62
Colobosaura modesta,189935,584045,7107,54179,103656,413909,9177,89677,167,3945,4880,872,166,11063,72921,296,19173,964,466,39,92
Columbina cyanopis,215,561,6,9,48,278,,54,,291,27,,1,64,4,,3,1,,,
Conothraupis mesoleuca,21535,37275,108,1665,8445,27139,5,6893,,307,426,43,55,528,17413,,2975,,,,26
Coryphaspiza melanotis,188173,577291,11953,56650,105928,472502,16042,110602,167,5035,4912,2322,134,13536,65959,296,20871,1440,1020,57,65
Crossodactylus franciscanus*,45,38,0,10,31,390,1,97,,17,1,5,,8,3,,7,2,,0,
Crossodactylus trachystomus,2963,7998,707,75,1543,3326,,1743,,121,36,1301,6,79,7,,2,8,,0,
Ctenomys bicolor,33180,21002,3,110,3470,3872,0,1883,,107,262,,0,125,16900,,2968,,,,25
Ctenomys nattereri,12452,15961,9,804,7861,10781,0,312,,58,139,,11,206,3272,,787,,,,0
Cyanocorax cristatellus,259569,635709,12962,59618,120140,518470,16047,118712,167,5557,5491,2322,215,14357,90399,296,26699,1440,1023,57,92
Dendropsophus anataliasiasi,41424,125116,59,37955,6465,75679,5,9708,,234,661,11,2,3122,6296,296,839,,,,0
Dendropsophus araguaya,135,855,0,138,7,1151,,79,,4,18,,,7,38,,19,,,,
Dendropsophus cerradensis,35,98,9,19,3,516,,17,,3,1,,,11,0,,0,,,,
Dendropsophus cruzi,98748,244262,484,45120,37918,219709,30,36803,3,1343,1495,146,39,5385,32055,296,7767,0,0,,64
Dendropsophus elianeae,86841,90457,8334,13562,18918,337394,15914,74401,,4188,1732,364,119,8783,41828,,14661,1231,1021,32,30
Dendropsophus jimi,60554,51473,7059,11915,17641,261366,15899,61213,,3653,1351,326,74,7226,39311,,13660,1232,1021,32,9
Dendropsophus rhea,46,3,0,6,0,34,67,171,,16,1,,,4,45,,24,0,2,,
Dendropsophus rubicundulus,104096,467729,6786,26792,96304,269593,2051,68474,167,3289,3874,2243,125,8287,40122,247,14053,1246,145,34,1
Dendropsophus tritaeniatus,184,467,1,15,1,630,,53,,40,11,,0,6,40,,13,,,,
Drymoluber brazili,225362,558824,11526,58142,109933,495579,15864,111854,167,5232,5005,2318,202,13646,88039,296,25764,1429,990,56,92
Elachistocleis bumbameuboi,25,285,,0,6,29,,19,,5,1,,,7,0,,,,,,
Elachistocleis matogrosso,14710,9941,5,1539,2180,21655,,3953,,221,85,1,59,285,549,,344,,,,0
Embernagra longicauda,6675,25072,2495,114,2391,12295,,4147,,353,126,1377,11,235,19,,21,18,0,0,
Enyalius capetinga*,461,699,,17,324,387,,224,,335,65,,,12,11,,6,0,,,
Epicrates crassus,233034,507781,12693,59393,107042,508460,15924,111765,3,5317,4427,2303,214,13683,89372,296,25980,1435,1023,57,92
Epictia clinorostris*,3051,11495,9,1343,588,10057,,1320,,22,78,24,,149,366,,142,,,,
Erythrolamprus maryellenae,83339,305471,7389,23684,63078,274758,129,61614,3,3037,2441,2080,115,6116,44699,8,13521,941,115,32,5
Eurolophosaurus nanuzae,1523,4617,545,23,229,1800,,393,,17,20,724,,38,0,,1,2,,0,
Euryoryzomys lamia,7781,11771,71,89,2217,15606,1,4357,,599,306,6,19,622,1643,,541,2,1,0,0
Euscarthmus rufomarginatus,224641,563844,5664,55619,108720,433630,1496,82216,143,3554,4693,493,153,9512,83044,296,22401,764,273,31,92
Galea flavidens,122127,437211,3932,46879,89843,255711,163,60374,3,2716,3493,698,143,7655,49329,296,14269,661,66,27,31
Geositta poeciloptera,184589,308179,10244,35810,58914,470484,15919,102850,,5004,3265,1836,211,11552,79858,,22431,1251,1023,35,91
Gyldenstolpia planaltensis,45,353,,8,78,135,,47,,166,34,,,20,38,,11,,,,
Gymnodactylus amarali,56548,223234,407,27325,55057,115498,21,21202,3,1474,1184,325,38,3744,15714,296,6143,107,0,21,1
Gymnodactylus guttulatus,12,81,,3,95,16,,6,,5,5,139,,1,,,0,,,,
Helicops boitata*,99,51,,112,44,37,,2,,,0,,,20,0,,0,,,,
Helicops gomesi*,30956,13016,3891,6643,5357,132174,15752,39261,,2587,490,288,43,4506,23183,,8633,722,928,27,0
Helicops phantasma*,9516,28891,22,14980,1324,8206,3,1745,,45,200,2,1,848,185,259,12,,,,
Herpsilochmus longirostris,201296,442155,7867,56786,94547,459807,15495,97519,18,4416,4345,748,181,11577,85436,293,24292,1213,968,54,92
Heterodactylus lundii,3984,3752,1213,345,1684,17174,0,4738,,141,143,40,14,605,109,,51,28,4,0,
Holochilus sciureus,57618,259876,2568,13968,72592,105773,630,27984,3,1460,2003,298,66,4325,22737,296,6700,573,72,27,1
Hoplocercus spinosus,204693,466413,1823,50573,82440,336199,202,59267,3,3008,3672,402,119,7285,69802,296,18439,124,11,21,92
Hydropsalis candicans,59035,46162,3275,12658,6039,219001,14226,38278,,1687,525,32,72,3722,27513,,7861,108,790,15,64
Hylodes otavioi,35,40,0,2,42,24,,36,,0,0,40,,0,0,,,,,,
Ischnocnema penaxavantinho,5678,5899,636,418,1921,18398,,4498,,198,95,,0,766,4546,,765,228,29,2,0
Juscelinomys candango,16,78,,6,42,18,,21,,147,19,,,20,0,,0,,,,
Kentropyx paulensis,81417,156861,4184,30793,22315,286576,15404,68608,,3551,1943,422,104,7018,47353,8,12407,1009,940,26,22
Kentropyx vanzoi,79330,134826,1009,19278,18813,149018,35,22434,,651,1184,83,77,1861,44128,,7582,,,,91
Kerodon acrobata,300,3620,0,23,194,1640,,222,,10,4,47,,18,6,,7,,,,
Knipolegus franciscanus,11496,96306,2691,2511,31103,41349,,14024,,470,803,550,25,790,9251,,3300,64,37,7,1
Kunsia tomentosus,175273,199810,6850,33043,32394,420919,15442,84562,,4270,2426,399,171,9708,76666,,20592,1172,940,31,91
Laterallus xenopterus,71800,156705,5878,12728,38540,298025,13055,60551,,3134,1818,596,98,7067,41078,,12685,949,719,22,3
Leposternon cerradensis,31,23,,16,0,261,,15,,,0,,,2,11,,0,,,,
Leposternon maximus,20,449,,10,288,57,,28,,,1,,,0,0,,0,0,,,
Leposternon mineiro*,43,229,1,11,38,235,,121,,28,10,,,8,1,,1,0,0,,
Leptodactylus brevipes*,30922,58951,16,1268,3219,35717,0,11028,,242,577,52,9,516,19976,,2975,,,,27
Leptodactylus camaquara,1258,4248,386,17,541,465,,367,,4,19,630,,31,0,,,1,,0,
Leptodactylus cunicularius,3283,1372,108,145,344,9274,,2632,,397,27,363,19,352,32,,20,140,3,0,
Leptodactylus furnarius,144499,377102,11280,45622,67224,439736,15629,96203,,4829,3144,2279,199,11366,65321,234,18481,1377,983,54,71
Leptodactylus kilombo*,878,14533,130,374,4664,4254,,1117,,21,38,110,,30,1811,,1035,2,,,0
Leptodactylus pustulatus,128323,436120,753,42832,83299,162214,143,38061,3,1958,3082,310,39,5747,33914,296,9422,196,6,24,28
Leptodactylus sertanejo,173833,427032,8984,56991,93301,462980,15834,101514,3,4923,3838,1308,194,12635,75855,296,21497,1388,993,55,79
Leptodactylus tapiti,12,108,1,14,201,25,,4,,2,1,,,0,1,,1,,,,
Liotyphlops schubarti,98,38,32,6,1,79,80,250,,19,1,,,3,52,,26,21,2,0,
Liotyphlops taylori*,132,175,,1,1,46,,10,,,2,,,0,,,,,,,
Lonchophylla bokermanni,1895,7865,1089,10,499,531,,268,,8,32,92,,24,0,,5,3,,0,
Lonchophylla dekeyseri,139000,544534,2240,47812,104668,246570,155,55354,167,2626,4241,427,136,6845,62207,296,15807,200,9,24,62
Lycalopex vetulus,216610,610897,10791,57573,117004,474374,15952,109870,167,5103,5159,2009,194,13874,84971,296,23990,1410,988,56,92
Lygophis paucidens,177524,565888,3694,54281,97860,396495,245,75141,167,3217,4555,429,127,8261,67766,296,19520,255,58,25,77
Lysapsus caraya,6823,6715,1,13903,357,3394,,329,,13,57,,,913,14,45,10,,,,
Manciola guaporicola,150491,210084,2910,42563,28010,321782,12434,62110,,3315,2210,253,161,7686,68387,185,15880,473,653,14,91
Melanopareia torquata,236434,590451,11950,59100,115115,507425,16047,114217,167,5338,5086,2310,214,14020,89264,296,26329,1436,1023,57,92
Micrablepharus atticolus,136278,208132,2711,40113,27065,286470,12902,62755,,3289,2357,156,139,7109,67762,170,15610,456,658,15,54
Microakodontomys transitorius,47,281,,7,174,64,,46,,71,21,,,8,10,,5,0,,,
Micrurus brasiliensis,37805,265071,1232,12532,66869,63188,4,16559,3,415,1726,303,30,2431,11933,296,4645,196,34,24,1
Micrurus tricolor,15320,9707,5,1660,2025,22545,3,3629,,177,66,1,53,232,732,,429,,,,
Monodelphis kunsi,210769,334538,8925,55553,53665,486678,15924,102506,,4995,3393,781,207,13078,79397,296,21945,1237,1023,33,91
Monodelphis sanctaerosae,86,175,0,0,0,47,,10,,,1,,,44,3,,2,,,,
Myiothlypis leucophrys,153014,348846,8215,48699,74034,434298,14053,91454,3,4157,3135,1424,176,10974,77591,238,20871,1090,894,44,92
Neothraupis fasciata,248492,599460,11642,59364,115862,511544,16047,114035,167,5389,5184,2231,212,14037,89505,296,26333,1424,1023,57,92
Nothura minor,100406,128738,8945,17503,25349,376966,15914,85259,,4409,2187,1110,167,8708,53863,,16508,1223,1023,32,64
Nyctiprogne vielliardi,1080,19122,341,356,2842,7707,,2188,,21,182,0,0,206,321,,111,5,4,0,
Nystalus striatipectus,26384,16773,632,3583,1477,82282,7,11463,,321,187,2,2,354,7346,,3331,,,,37
Odontophrynus cultripes,49540,66639,5778,7100,23151,190722,14483,58259,,3440,1506,665,98,5560,30807,,9911,1163,898,23,0
Odontophrynus juquinha*,2264,14423,1168,64,2056,3820,,1745,,26,79,1063,0,86,3,,2,1,,0,
Odontophrynus monachus,20,23,,6,102,187,,15,,,0,3,,0,0,,0,0,,0,
Oecomys cleberi,75687,107070,2959,13807,20227,286795,2518,49825,,2739,1601,133,113,4209,46912,,12510,186,270,6,64
Oligoryzomys moojeni,23949,127371,341,3216,43963,48965,15,12027,3,929,1177,271,37,1797,9207,,4057,47,1,7,1
Oligoryzomys rupestris,38,134,0,33,223,3,,6,,,0,44,,0,0,,0,,,,
Oreobates antrum*,34,634,,4,120,271,,191,,2,2,23,,2,1,,1,0,,,
Oreobates heterodactylus,2776,8725,7,140,98,3807,0,468,,179,94,,38,133,48,,21,,,,
Oreobates remotus,84,695,,14,3,100,,9,,,8,0,,10,0,,4,3,,0,
Oxymycterus delator,146869,485247,12152,47736,93019,464013,15914,108226,167,4917,4502,1983,139,12398,68087,244,21812,1421,1023,57,65
Oxymycterus itapeby,138,5,128,21,3,86,,38,,1,0,,,1,153,,24,0,,,
Paroaria baeri,13178,21685,4,27041,469,14476,0,1581,,29,128,,0,1728,109,293,26,,,,
Penelope ochrogaster,99586,286792,2108,45803,48082,239545,34,47778,0,2331,2376,380,124,5827,41609,296,10700,39,36,1,34
Phaethornis nattereri,155262,379588,269,42498,64438,140418,133,29216,3,956,2706,114,80,4834,38450,296,7562,9,,0,60
Phalotris cerradensis*,7,69,0,9,271,0,,0,,,0,,,1,,,11,,,0,
Phalotris concolor,581,8785,354,128,896,3886,,1151,,50,54,0,1,97,9,,13,1,1,0,
Phalotris labiomaculatus,6594,27262,15,737,8790,1355,3,592,,25,64,9,,233,173,2,12,,,,
Phalotris lativittatus,6165,601,2250,1592,54,16714,11937,12200,,759,68,,2,1278,1424,,1343,136,492,18,
Phalotris matogrossensis,60717,57886,1979,12029,6507,237659,1376,36696,,1632,718,105,74,3416,33003,,10893,13,259,3,64
Phalotris mertensi,34479,15241,6122,7938,4794,173899,15881,41904,,2186,488,292,64,5830,14785,,6359,1152,986,32,
Phalotris multipunctatus,74,8,78,18,0,212,9,160,,9,1,,,3,100,,30,,4,,
Phalotris nasutus,154575,193868,5331,41765,28051,350559,14757,69668,,3758,2169,344,143,7835,69590,0,16674,927,782,28,91
Phasmahyla jandaia,1095,886,127,14,134,772,,315,,5,3,337,1,3,0,,0,5,,0,
Philodryas livida,30643,14777,2744,6760,2000,133183,4005,19457,,708,249,2,2,2183,11307,,4550,75,365,13,30
Philodryas mattogrossensis,46918,31053,1931,10234,3756,190495,9349,28724,,1130,382,2,14,3175,22698,,6788,49,382,9,50
Phyllomyias reiseri,67343,201144,2171,10596,48711,243236,75,43533,,2320,2073,313,58,3193,38598,,13823,241,21,24,32
Phyllomys brasiliensis,255,233,42,20,315,1085,,367,,6,24,,0,56,4,,2,0,0,,
Phyllomys centralis,383,100,58,9,68,195,,119,,301,16,43,11,30,1,,1,0,,,
Phylloscartes roquettei,12900,77713,4931,1516,19837,39636,,14466,,383,798,1186,18,1322,3894,,871,30,35,2,0
Physalaemus atim*,118,11,4,1,0,307,,112,,6,2,,0,1,8,,15,,,,
Physalaemus centralis,139566,375569,7586,52451,83533,379053,15511,90212,3,4248,3008,1486,130,11250,65366,296,17489,1286,974,51,45
Physalaemus claptoni*,103,48,0,3,49,24,,31,,,0,102,,0,0,,,,,,
Physalaemus deimaticus,725,295,0,8,122,201,,284,,1,4,705,,4,0,,0,,,,
Physalaemus evangelistai,2256,454,74,16,279,773,,584,,20,4,945,32,5,0,,0,6,,0,
Physalaemus marmoratus,99936,191967,9573,19249,45466,380248,15777,85215,,4219,2341,1766,174,9771,52089,,15813,1226,989,34,64
Physalaemus nattereri,175456,403318,7566,57396,91671,456586,15196,94410,3,4267,3297,686,169,12531,77912,296,21712,1293,888,52,87
Pithecopus araguaius*,180,314,0,128,2,387,0,23,,22,8,,,41,1,,1,,,,
Pithecopus ayeaye,3470,1243,199,228,2366,15376,53,4399,,178,53,259,5,1118,114,,144,318,5,2,
Pithecopus azureus,197739,580633,7901,55214,104734,439628,2163,89819,167,3729,4914,1770,177,10727,75761,296,20539,925,327,34,88
Pithecopus centralis,9001,20305,12,1027,2434,17220,0,5220,,275,244,63,46,471,6706,,670,,,,17
Pithecopus megacephalus,2569,14834,1218,115,2419,5501,,2506,,69,87,1295,1,103,7,,3,2,,0,
Pithecopus oreades,11643,20743,186,514,6567,25555,,7038,,900,534,7,27,1313,5964,,1492,110,14,2,0
Placosoma cipoense,25,49,0,4,42,16,,8,,0,0,117,,0,0,,,,,,
Polystictus superciliaris,18286,45109,5352,1157,10125,60752,54,17840,,765,503,1897,59,2502,1187,,613,659,27,5,
Microspingus cinereus,88233,181069,7180,16140,36172,316424,10524,71928,,3643,2248,2014,158,7663,49440,,12045,1151,472,16,59
Porphyrospiza caerulescens,204116,612582,8054,53712,117543,411033,5866,91661,167,4060,5052,2321,201,11533,82031,296,21190,1290,360,38,92
Pristimantis dundeei,12148,27476,108,2405,2587,45610,0,8021,,158,285,63,7,276,11861,,1344,,,,13
Pristimantis moa*,3828,18790,23,182,2092,1157,4,566,,20,106,3,,212,217,3,21,,,,
Pristimantis ventrigranulosus,1191,3862,0,223,205,6090,,767,,7,29,,,18,510,,117,,,,0
Proceratophrys bagnoi,223,467,4,1,10,99,,14,,8,7,,7,86,0,,1,,,,
Proceratophrys branti,12472,76146,141,2352,28210,16328,1,4114,3,84,168,250,10,339,3842,,1495,2,,1,0
Proceratophrys carranca,20,134,14,5,19,64,,102,,3,3,,,0,0,,0,,0,,
Proceratophrys cururu,730,276,1,12,162,189,,264,,2,1,659,,1,0,,0,,,,
Proceratophrys dibernardoi,6012,11347,22,1849,1474,32510,,3602,,93,101,4,,129,7993,,1417,,,,0
Proceratophrys goyana,13242,45453,188,473,4603,25094,15,5468,,583,426,11,33,1499,1553,,761,0,0,,0
